activity_id,user_id,first_name,last_name,gender,email,signup_date,state,subscription,activity_date,day_name,month,daily_listening_time,daily_streams
ACT003129,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-07-28,Monday,July,4h 15m,51
ACT003130,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-07-29,Tuesday,July,5h 41m,68
ACT003131,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-07-30,Wednesday,July,4h 40m,70
ACT003132,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-07-31,Thursday,July,5h 46m,115
ACT003133,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-01,Friday,August,1h 13m,18
ACT003134,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-02,Saturday,August,4h 2m,48
ACT003135,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-03,Sunday,August,4h 59m,74
ACT003136,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-04,Monday,August,3h 34m,53
ACT003137,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-05,Tuesday,August,5h 49m,69
ACT003138,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-06,Wednesday,August,5h 21m,64
ACT003139,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-07,Thursday,August,0h 31m,6
ACT003140,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-08,Friday,August,2h 28m,49
ACT003141,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-09,Saturday,August,3h 58m,47
ACT003142,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-10,Sunday,August,2h 6m,31
ACT003143,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-11,Monday,August,3h 51m,77
ACT003144,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-12,Tuesday,August,4h 26m,53
ACT003145,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-13,Wednesday,August,0h 16m,3
ACT003146,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-14,Thursday,August,5h 32m,83
ACT003147,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-15,Friday,August,4h 44m,94
ACT003148,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-16,Saturday,August,0h 56m,11
ACT003149,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-17,Sunday,August,2h 53m,57
ACT003150,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-18,Monday,August,1h 35m,31
ACT003151,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-19,Tuesday,August,2h 35m,31
ACT003152,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-20,Wednesday,August,3h 6m,62
ACT003153,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-21,Thursday,August,0h 41m,10
ACT003154,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-22,Friday,August,1h 19m,19
ACT003155,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-23,Saturday,August,2h 28m,29
ACT003156,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-24,Sunday,August,0h 50m,12
ACT003157,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-25,Monday,August,5h 20m,80
ACT003158,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-26,Tuesday,August,5h 2m,100
ACT003159,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-27,Wednesday,August,2h 6m,42
ACT003160,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-28,Thursday,August,2h 40m,53
ACT003161,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-29,Friday,August,1h 11m,17
ACT003162,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-30,Saturday,August,3h 28m,41
ACT003163,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-08-31,Sunday,August,1h 53m,28
ACT003164,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-01,Monday,September,3h 6m,62
ACT003165,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-02,Tuesday,September,4h 17m,64
ACT003166,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-03,Wednesday,September,2h 0m,30
ACT003167,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-04,Thursday,September,3h 48m,57
ACT003168,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-05,Friday,September,2h 13m,26
ACT003169,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-06,Saturday,September,4h 47m,95
ACT003170,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-07,Sunday,September,2h 25m,48
ACT003171,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-08,Monday,September,3h 53m,58
ACT003172,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-09,Tuesday,September,3h 59m,79
ACT003173,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-10,Wednesday,September,1h 58m,29
ACT003174,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-11,Thursday,September,5h 54m,70
ACT003175,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-12,Friday,September,5h 39m,113
ACT003176,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-13,Saturday,September,4h 9m,49
ACT003177,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-14,Sunday,September,4h 19m,64
ACT003178,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-15,Monday,September,2h 42m,32
ACT003179,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-16,Tuesday,September,1h 32m,30
ACT003180,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-17,Wednesday,September,1h 15m,18
ACT003181,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-18,Thursday,September,4h 44m,71
ACT003182,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-19,Friday,September,2h 5m,31
ACT003183,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-20,Saturday,September,4h 54m,73
ACT003184,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-21,Sunday,September,1h 5m,13
ACT003185,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-22,Monday,September,2h 37m,31
ACT003186,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-23,Tuesday,September,5h 50m,116
ACT003187,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-24,Wednesday,September,4h 47m,57
ACT003188,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-25,Thursday,September,1h 47m,26
ACT003189,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-26,Friday,September,1h 55m,23
ACT003190,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-27,Saturday,September,3h 16m,49
ACT003191,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-28,Sunday,September,3h 22m,40
ACT003192,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-29,Monday,September,4h 37m,69
ACT003193,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-09-30,Tuesday,September,1h 45m,21
ACT003194,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-01,Wednesday,October,4h 40m,70
ACT003195,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-02,Thursday,October,3h 34m,53
ACT003196,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-03,Friday,October,3h 38m,43
ACT003197,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-04,Saturday,October,2h 11m,43
ACT003198,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-05,Sunday,October,5h 46m,115
ACT003199,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-06,Monday,October,1h 36m,24
ACT003200,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-07,Tuesday,October,1h 38m,24
ACT003201,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-08,Wednesday,October,0h 27m,5
ACT003202,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-09,Thursday,October,4h 55m,59
ACT003203,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-10,Friday,October,0h 49m,16
ACT003204,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-11,Saturday,October,2h 55m,35
ACT003205,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-12,Sunday,October,5h 31m,82
ACT003206,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-13,Monday,October,4h 28m,53
ACT003207,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-14,Tuesday,October,5h 11m,62
ACT003208,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-15,Wednesday,October,2h 33m,30
ACT003209,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-16,Thursday,October,3h 47m,56
ACT003210,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-17,Friday,October,0h 21m,5
ACT003211,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-18,Saturday,October,3h 52m,77
ACT003212,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-19,Sunday,October,0h 36m,7
ACT003213,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-20,Monday,October,2h 11m,32
ACT003214,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-21,Tuesday,October,3h 31m,52
ACT003215,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-22,Wednesday,October,5h 51m,87
ACT003216,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-23,Thursday,October,3h 41m,44
ACT003217,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-24,Friday,October,5h 5m,61
ACT003218,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-25,Saturday,October,2h 11m,32
ACT003219,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-26,Sunday,October,3h 21m,67
ACT003220,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-27,Monday,October,5h 29m,82
ACT003221,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-28,Tuesday,October,2h 34m,30
ACT003222,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-29,Wednesday,October,4h 23m,65
ACT003223,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-30,Thursday,October,4h 26m,66
ACT003224,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-10-31,Friday,October,2h 25m,36
ACT003225,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-01,Saturday,November,0h 34m,8
ACT003226,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-02,Sunday,November,5h 2m,75
ACT003227,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-03,Monday,November,0h 23m,7
ACT003228,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-04,Tuesday,November,4h 57m,74
ACT003229,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-05,Wednesday,November,5h 22m,80
ACT003230,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-06,Thursday,November,2h 11m,43
ACT003231,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-07,Friday,November,3h 32m,70
ACT003232,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-08,Saturday,November,3h 30m,70
ACT003233,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-09,Sunday,November,4h 24m,52
ACT003234,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-10,Monday,November,4h 35m,55
ACT003235,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-11,Tuesday,November,1h 35m,31
ACT003236,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-12,Wednesday,November,5h 48m,87
ACT003237,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-13,Thursday,November,4h 37m,69
ACT003238,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-14,Friday,November,4h 54m,98
ACT003239,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-15,Saturday,November,1h 55m,38
ACT003240,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-16,Sunday,November,1h 28m,29
ACT003241,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-17,Monday,November,3h 32m,70
ACT003242,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-18,Tuesday,November,5h 40m,113
ACT003243,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-19,Wednesday,November,4h 22m,65
ACT003244,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-20,Thursday,November,1h 57m,29
ACT003245,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-21,Friday,November,2h 44m,41
ACT003246,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-22,Saturday,November,3h 45m,45
ACT003247,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-23,Sunday,November,3h 9m,63
ACT003248,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-24,Monday,November,3h 43m,55
ACT003249,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-25,Tuesday,November,3h 40m,44
ACT003250,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-26,Wednesday,November,5h 38m,84
ACT003251,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-27,Thursday,November,3h 47m,45
ACT003252,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-28,Friday,November,4h 3m,60
ACT003253,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-29,Saturday,November,3h 54m,58
ACT003254,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-11-30,Sunday,November,1h 1m,15
ACT003255,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-01,Monday,December,1h 34m,23
ACT003256,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-02,Tuesday,December,0h 48m,16
ACT003257,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-03,Wednesday,December,2h 10m,32
ACT003258,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-04,Thursday,December,1h 39m,24
ACT003259,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-05,Friday,December,4h 58m,74
ACT003260,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-06,Saturday,December,2h 2m,24
ACT003261,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-07,Sunday,December,3h 4m,46
ACT003262,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-08,Monday,December,2h 20m,46
ACT003263,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-09,Tuesday,December,5h 20m,106
ACT003264,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-10,Wednesday,December,1h 4m,16
ACT003265,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-11,Thursday,December,5h 59m,119
ACT003266,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-12,Friday,December,2h 20m,46
ACT003267,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-13,Saturday,December,4h 43m,56
ACT003268,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-14,Sunday,December,4h 33m,54
ACT003269,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-15,Monday,December,3h 29m,69
ACT003270,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-16,Tuesday,December,3h 48m,45
ACT003271,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-17,Wednesday,December,2h 42m,40
ACT003272,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-18,Thursday,December,2h 8m,42
ACT003273,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-19,Friday,December,2h 43m,54
ACT003274,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-20,Saturday,December,2h 44m,41
ACT003275,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-21,Sunday,December,1h 37m,32
ACT003276,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-22,Monday,December,2h 44m,41
ACT003277,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-23,Tuesday,December,5h 44m,114
ACT003278,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-24,Wednesday,December,0h 37m,7
ACT003279,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-25,Thursday,December,5h 49m,69
ACT003280,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-26,Friday,December,3h 4m,61
ACT003281,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-27,Saturday,December,0h 12m,2
ACT003282,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-28,Sunday,December,3h 4m,36
ACT003283,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-29,Monday,December,1h 20m,26
ACT003284,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-30,Tuesday,December,3h 34m,71
ACT003285,U009,Yash,Jindal,Male,yash.jindal@gmail.com,2022-10-18,Karnataka,Family,2025-12-31,Wednesday,December,4h 16m,85
ACT003286,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-01,Wednesday,January,1h 45m,26
ACT003287,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-02,Thursday,January,4h 3m,81
ACT003288,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-03,Friday,January,4h 32m,68
ACT003289,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-04,Saturday,January,3h 17m,39
ACT003290,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-05,Sunday,January,5h 48m,116
ACT003291,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-06,Monday,January,4h 37m,92
ACT003292,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-07,Tuesday,January,5h 4m,76
ACT003293,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-08,Wednesday,January,1h 54m,38
ACT003294,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-09,Thursday,January,5h 21m,80
ACT003295,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-10,Friday,January,3h 57m,59
ACT003296,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-11,Saturday,January,2h 12m,44
ACT003297,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-12,Sunday,January,1h 10m,14
ACT003298,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-13,Monday,January,1h 48m,36
ACT003299,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-14,Tuesday,January,4h 25m,53
ACT003300,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-15,Wednesday,January,5h 57m,119
ACT003301,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-16,Thursday,January,3h 56m,78
ACT003302,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-17,Friday,January,1h 53m,37
ACT003303,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-18,Saturday,January,2h 18m,46
ACT003304,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-19,Sunday,January,3h 30m,52
ACT003305,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-20,Monday,January,0h 43m,14
ACT003306,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-21,Tuesday,January,3h 15m,39
ACT003307,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-22,Wednesday,January,3h 19m,66
ACT003308,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-23,Thursday,January,2h 15m,45
ACT003309,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-24,Friday,January,5h 39m,113
ACT003310,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-25,Saturday,January,2h 45m,55
ACT003311,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-26,Sunday,January,1h 43m,25
ACT003312,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-27,Monday,January,3h 48m,57
ACT003313,U010,Piyush,Pal,Male,piyush.pal@gmail.com,2019-08-13,Karnataka,Premium,2025-01-28,Tuesday,January,3h 16m,65
